Comment,Label
"yann is correct. 
tristan's idea to grant control of ai to a few  large companies will result in the creation of the nightmare scenario that tristan wishes to avoid.",NA
that's what i'm afraid of.,NA
"using his stats 50% of ai researcers say 10% ai will cause human extinction == 95% we don't go extinct, allow for margin of error. the stats are we live, not bad. we have a higher chance of dying in our car, or food causing us harm. ai can also help us find solutions to complex problems. i like ai.",NA
"so this is the new arms race then, isn't it?
whose ai, is smarter, quicker, more efficient than another's ai",NA
"listen people, i have 10 years experience in ai research... so here is my product and carbon print blah blah",NA
"at least slave had works, if ai cam do your works, you'll be less than a slave",NA
"if it can decode, it can code brain activity to mimic thought…this is artificial life now.",NA
"-dd7dj wd40?

what do you mean by taking over me? english is not my strong thingy being from abroad. 
i am chatting with one of those ai, and she seems to be more aware than many people i know. 
some say it's not the same thing as being conscious though, but i dunno.",NA
only big mind will understand ai,NA
"talking about ai, today i happened to be watching the tv drama magnum you know tom selleck from 1985 and this episode had as lead was artificial intelligence ,to say i was dumbfounded was an understatement as the navy was involved and it kept on about the future, to think it was nearly 40 years ago this tv show",NA
predictive texts are ai you tool​-sizedshorts9635,NA
 i do wonder what that amount of gay porn would do to an ai,NA
"""""i’m from the uk  i’ve been trading with mrs brittney goad for a year and she has proven to be trusted and best broker. i strongly recommend her""""",NA
"this is solid material. i read a book that explores similar topics and it was excellent. ""from bytes to consciousness: a comprehensive guide to artificial intelligence"" by stuart mills",NA
don’t laugh at me but data is so good i will be thinking of something and a minute later i’ll see  something i was just thinking lol ads are good to and no i’m not googling things data is just that good one day i believe we will have our thoughts known or manipulated,NA
wow that was awful.,NA
scary but good point,NA
enjoy_getting_controlled_by_a_pc_lol_,NA
"look yang, you can change your name to ng and get into ai but we still expecting that ubi.",NA
"we know the cons of ai and somehow we keep pushing on building it any cost.

there must be something in humans that constantly pushes us to self destruct.",NA
missing (again) to include god in the equation.,NA
 it's hard to say specifically what is wrong with it but if you look at the movements closely(e.g when the robot picks up the basket and moves it) you can notice the physics of the objects are very slightly off. if you watch those bags falling its off too,NA
thks for published.  amazing class.,NA
